"date","favorites","id","isRetweet","retweets","text"
"1464408834000","8355","736410143378792448","False","4015","Obama administration fails to screen Syrian refugees' social media accounts:\nhttps://t.co/MMa07nwa44"
"1464403702000","20915","736388616214220801","False","5899",".@SanDiegoPD- Fantastic job on handling the thugs who tried to disrupt our very peaceful and well attended rally. Greatly appreciated!"
"1464401959000","13786","736381305785581568","False","3724","Thank you @BillyJoel- many friends just told me you gave a very kind shoutout at MSG. Appreciate it- love your music!"
"1464391201000","17675","736336185086222336","False","5810","Wow- 25,000 in San Diego, California!\nThank you!! #Trump2016 https://t.co/1NRj3zCuui"
"1464391160000","6807","736336010808688640","False","1553","I am on @oreillyfactor tonight, a big special. @FoxNews  at 8:00 P.M. ENJOY!"
"1464370556000","8520","736249593352966144","False","2415","Bill O'Reilly doing a major special on @OreillyFactor tonight- @FoxNews at 8pmE. Watch it, should be good! #Trump2016"
"1464358207000","10484","736197797314101248","False","3947","AN AMERICA FIRST ENERGY PLAN\n#MakeAmericaGreatAgain #Trump2016\nhttps://t.co/kTi6e1zyNI https://t.co/WjI8Rx11no"
"1464314943000","17911","736016335197458434","False","4967","Poll data shows that @marcorubio does by far the best in holding onto his Senate seat in Florida. Important to keep the MAJORITY. Run Marco!"
"1464303459000","20727","735968169001684992","False","6992","Today we, together, won the Republican Nomination for President! https://t.co/82l6TjA2lk"
"1464301370000","10764","735959405565378560","False","2449","My wife @MELANIATRUMP, and my children will be featured on @FoxNews with @Greta- 7pmE. Enjoy!\n#MeetTheTrumps #Trump2016"
"1464298231000","11072","735946241322799105","False","3472","Celebrating 1237! #Trump2016 \nhttps://t.co/hPQJc7eor0"
"1464298102000","9493","735945699834007552","False","3239","Thank you! #Trump2016\nhttps://t.co/SPJfMFyPjU"
"1464297316000","23909","735942401165033477","False","8473","I find it offensive that Goofy Elizabeth Warren, sometimes referred to as Pocahontas, pretended to be Native American to get in Harvard."
"1464289152000","7172","735908158330130432","False","1759","Thank you Mr. &amp; Mrs. @TomBarrackJr for the wonderful and magical evening last night. It will not be forgotten. #Trump2016"
"1464280500000","7523","735871869581205504","False","1772",".@kimguilfoyle- just watched you on @OutnumberedFNC- thank you!"
"1464268707000","17920","735822406514675712","False","6200","The Inspector General's report on Crooked Hillary Clinton is a disaster. Such bad judgement and temperament cannot be allowed in the W.H."
"1464218334000","15587","735611127531347969","False","4466","Thank you Anaheim, California!\n#Trump2016 https://t.co/AEShamhNVS"
"1464201775000","20863","735541674793783297","False","6354","Thank you Washington! Honored to say, on behalf of our great movement, we have broken the all time record for votes in GOP primary history."
"1464183578000","27919","735465352436408320","False","9784","The protesters in New Mexico were thugs who were flying the Mexican flag. The rally inside was big and beautiful, but outside, criminals!"
"1464182098000","19435","735459144287719425","False","6053","Crooked Hillary Clinton just can't close the deal with Bernie. I had to knock out 16 very good and smart candidates. Hillary doesn't have it"
"1464179516000","12596","735448311914602496","False","3891","Goofy Senator Elizabeth Warren @elizabethforma has done less in the U.S. Senate than practically any other senator. All talk, no action!"
"1464178660000","6072","735444721716199424","False","3220","@elizabethforma  Goofy Elizabeth Warren, sometimes known as Pocahontas, bought foreclosed housing and made a quick killing. Total hypocrite!"
"1464155265000","8749","735346597303816192","False","2272","""@gordonsr1052:  Washington, BIG Thank You for supporting Trump! We are all going to help Trump Make America Great Again! Trump2016!"""
"1464155119000","6398","735345985455554560","False","1564","""@buiIdthewall: @realDonaldTrump high energy!"""
"1464155111000","6313","735345952756801536","False","1472","""@PiperSul: Great speech tonight Mr.Trump! Good Luck in California! Thank you."
"1464154979000","5411","735345398437556225","False","1350","""@DeepakS76435750: @realDonaldTrump congratulations from India"""
"1464154969000","7689","735345354992975873","False","2143","""@oasisupernova: @realDonaldTrump UP TO 8.4 MILLION FOLLOWERS. CAN'T STOP THE #TrumpTrain 🚂 #MakeAmericaGreatAgain"""
"1464154898000","4054","735345057587417089","False","922","""@jknatter: @realDonaldTrump #TrumpTrain"""
"1464154890000","4923","735345023563247617","False","1142","""@tcloer11: @realDonaldTrump Great job! Make America Great Again!"""
"1464154649000","3813","735344013499326465","False","1702","@elizabethforma Goofy Elizabeth Warren, sometimes referred to as Pocahontas because she faked the fact she is native American, is a lowlife!"
"1464153164000","9239","735337786757238785","False","2511","Great rally in New Mexico, amazing crowd! Now in L.A. Big rally in Anaheim."
"1464146780000","12020","735311006826700800","False","3822","Thank you Washington! #Trump2016\n#MakeAmericaGreatAgain https://t.co/v9glTwj6gy"
"1464136407000","12832","735267499269226496","False","3867","Great honor to receive today's endorsement of @RickSantorum. Really nice! #Trump2016"
"1464136367000","12369","735267332927279107","False","4002","After raising, w/ no obligation, almost $6M for Vets, I couldn't believe protesters formed @ Trump Tower. JUST OUT- SENT BY CROOKED HILLARY!"
"1464123607000","9749","735213812484345857","False","4285","Thank you @DailyMail- for setting the failing @NYTimes story straight. This is what the NYT's should have written! \nhttps://t.co/Feb6dhctQo"
"1464102564000","7461","735125552064024577","False","2939","A suggestion for the dishonest media- https://t.co/zKyRwEaLmz"
"1464102219000","6907","735124106476195841","False","2838","A wonderfully written article concerning Israel by @JasonDovEsq https://t.co/LZ9qWRYzdj"
"1464100532000","10200","735117032060899328","False","5143","A great new book has been written about Crooked Hillary. Read it &amp; you will never be able to vote for her. @Ed_Klein https://t.co/ujDwSSFhbx"
"1464090155000","15981","735073508124983298","False","5461","Crooked Hillary Clinton overregulates, overtaxes and doesn't care about jobs. Most importantly, she suffers from plain old bad judgement!"
"1464086504000","13669","735058192862969856","False","4205","I just released my financial disclosure forms, the largest numbers in the history of the F.E.C. Even the dishonest media thinks great!"
"1464058248000","19773","734939680278519809","False","6322","Amazingly, with all of the money I have raised for the vets, I have got nothing but bad publicity from the dishonest and disgusting media."
"1464057968000","14065","734938503541325825","False","4073","Much of the money I have raised for our veterans has already been distributed, with the rest to go shortly to various other veteran groups."
"1464057528000","20261","734936659851128832","False","5588","While under no obligation to do so, I have raised between 5 &amp; 6 million dollars, including 1million dollars from me, for our VETERANS. Nice!"
"1464049541000","6607","734903156589645824","False","2478","Join me in California or Montana!\n5/25/16: Anaheim, California\nhttps://t.co/mmPck1HYrC\n5/26/16: Billings, Montana\nhttps://t.co/atvrCgjFDe"
"1464046959000","7228","734892328637325312","False","1700","I will be interviewed on @oreillyfactor at 8:00 P.M. Enjoy!"
"1464023720000","17727","734794856564936705","False","5988","Obama’s VA Secretary just said we shouldn't measure\nwait times. Hillary says VA problems are not ‘widespread.’ I will take care of\nour vets!"
"1464017531000","8539","734768900282454016","False","3501","Is Hillary really protecting women? https://t.co/8ZtEIWNqz4"
"1464011217000","17714","734742416494845952","False","6516","In trade, military and EVERYTHING else, it will be AMERICA FIRST! This will quickly lead to our ultimate goal: MAKE AMERICA GREAT AGAIN!"
"1463957688000","25188","734517899960934400","False","9418","Thank you America! #Trump2016 https://t.co/xfINxdRNiQ"
"1463949888000","20777","734485185148944384","False","7126","The American people are sick and tired of not being able to lead normal lives and to constantly be on the lookout for terror and terrorists!"
"1463949153000","16986","734482099793711104","False","4808","Bernie Sanders is continuing his quest because he believes that Crooked Hillary Clinton will be forced out of the race - e-mail scandal!"
"1463946417000","7678","734470625767620609","False","2949","Join me on Wednesday, May 25th at the Anaheim Convention Center!\n#Trump2016 #MAGA \nTickets: https://t.co/mmPck1HYrC https://t.co/xGkVbxTamz"
"1463945898000","19134","734468447829004288","False","7662","Crooked Hillary wants a radical 500% increase in Syrian refugees. We can’t allow this. Time to get smart and protect America!"
"1463945825000","22922","734468142303305728","False","9969","How can Crooked Hillary say she cares about women when she is silent on radical Islam, which horribly oppresses women?"
"1463930924000","0","734405641893249024","True","3446","RT @gatewaypundit: BREAKING POLL: Trump Gains 11 Points on Clinton Since March=&gt; Now Leads Crooked Hillary 46-44 https://t.co/y3BGy15Erb vi…"
"1463928465000","11919","734395329588670465","False","3991","Why do the networks continue to put dopey @BillKristol on panels when he has called every single shot about me wrong for 2 yrs?"
"1463921268000","25803","734365143635759104","False","8555","Hillary Clinton is not qualified to be president because her judgement has been proven to be so bad! Would be four more years of stupidity!"
"1463889339000","43364","734231223002894337","False","33266","Crooked Hillary said that I  want guns brought into the school classroom. Wrong!"
"1463888645000","8678","734228313695236100","False","2403","""@dubilujane: I trust @realDonaldTrump more anyone ever to protect America.He WILL do the right thing for the U.S.A, without a  doubt."
"1463861588000","23746","734114828529307648","False","8170","Thank you to all of the men and women who have served our country. You are our true heroes! #ArmedForcesDay https://t.co/A3Wus0cRIO"
"1463850161000","14405","734066896794963968","False","6146","Crooked Hillary Clintons foreign interventions unleashed ISIS in Syria, Iraq and Libya. She is reckless and dangerous!"
"1463850042000","22309","734066397425307648","False","8037","MAKE AMERICA GREAT AGAIN! https://t.co/MAZK5bdZuD"
"1463846906000","12184","734053246734499840","False","3603",".@CNN is so negative, getting even worse as I get closer. Just had two anti-Trump losers with zero rebuttal from my team. Turning off!"
"1463837642000","11306","734014390731673600","False","4021","""@RBacliff: Hillary wants to rip the guns out of America's hands. No guns = no protection. Get on #TrumpTrain &amp; join @NRA to stop her."""
"1463834999000","33123","734003305819570176","False","12537","Crooked Hillary wants to get rid of all guns and yet she is surrounded by bodyguards who are fully armed. No more guns to protect Hillary!"
"1463828180000","22092","733974704445358080","False","10232","While our wonderful president was out playing golf all day, the TSA is falling apart, just like our government! Airports a total disaster!"
"1463795804000","17148","733838909805887488","False","5508","Crooked Hillary is spending tremendous amounts of Wall Street money on false ads against me. She is a very dishonest person!"
"1463795517000","16914","733837704312410112","False","6627","Crooked Hillary Clinton wants to essentially abolish the 2nd Amendment. No gun owner can ever vote for Clinton!"
"1463791483000","6441","733820785157132288","False","1546","Thank you @TheTodaysGolfer for the wonderful statement that ""the new par 3 9th hole @Trump Turnberry could be the most dramatic in Britain."""
"1463787377000","2615","733803565060345856","False","934","@montgomeriefdn  Colin, great to have you at Trump Turnberry. So proud of you and your GREAT playing! You made winning MAJORS look easy!"
"1463786858000","6734","733801387952340992","False","1567","""@montgomeriefdn: @TrumpTurnberry Best Links Course in Britain. Ailsa Course opens June '16 Can't wait to play it https://t.co/HnQbj3ipuS"""
"1463784618000","11124","733791992564617216","False","3902","Thank you for your wonderful endorsement today @TGowdySC. It means a great deal to me. We will not disappoint! #Trump2016"
"1463781340000","12624","733778244076507136","False","3909","Great day in Kentucky with Wayne LaPierre, Chris Cox &amp; the @NRA! \n#MakeAmericaGreatAgain #Trump2016 https://t.co/aJ7s0aqqj0"
"1463774808000","14401","733750845280522242","False","6226","Thank you! An honor to be the first candidate ever endorsed by the @NRA- prior to @GOPconvention! #Trump2016 #2A  https://t.co/ygLUAl7gzx"
"1463760681000","9761","733691591198703616","False","2965","Failing @NYTimes will always take a good story about me and make it bad. Every article is unfair and biased. Very sad!"
"1463760556000","12678","733691067829215232","False","3881","Thanks @piersmorgan! \n""Trump is the most unpredictable, extraordinary, entertaining&amp;massively popular candidate this country has ever seen."""
"1463758604000","9444","733682878278696960","False","5201","Crooked Hillary Clinton- discussing the #SecondAmendment at a private event. #2A cc: @NRA https://t.co/vV31Pbpkmn"
"1463757308000","6390","733677446235623425","False","2197","I am on my way! See you all soon! https://t.co/Arw19Antpj"
"1463754606000","5048","733666112563519489","False","1684","""A Call for Unity"" by Jason Greenblatt @JasonDovEsq https://t.co/dQi3Cydckp"
"1463739980000","16403","733604767612710912","False","5018","Crooked Hillary can't even close the deal with Bernie - and the Dems have it rigged in favor of Hillary. Four more years of this? No way!"
"1463738929000","14979","733600358501625857","False","4844","Crooked Hillary Clinton looks presidential? I don't think so! Four more years of Obama and our country will never come back. ISIS LAUGHS!"
"1463738327000","13953","733597831261499392","False","4722","Look where the world is today, a total mess, and ISIS is still running around wild. I can fix it fast, Hillary has no chance!"
"1463737629000","11709","733594906447372292","False","3771","Crooked Hillary has zero imagination and even less stamina. ISIS, China, Russia and all would love for her to be president. 4 more years!"
"1463737237000","13766","733593259423862785","False","4359","I said that Crooked Hillary Clinton is ""not qualified"" to be president because she has ""very bad judgement"" - Bernie said the same thing!"
"1463686618000","10385","733380950059581440","False","4012","Thank you @LtStevenLRogers. We will respond to terrorism with strength in 2017!\nhttps://t.co/Mk4YuuRf4s"
"1463678976000","14265","733348895615528960","False","4080","How quality a woman is Rowanne Brewer Lane to have exposed the @nytimes as a disgusting fraud?  Thank you Rowanne."
"1463653668000","29111","733242745385537536","False","9977","Looks like yet another terrorist attack. Airplane departed from Paris. When will we get tough, smart and vigilant? Great hate and sickness!"
"1463626349000","13398","733128160603168768","False","3716","My list of potential U.S. Supreme Court Justices was very well recieved. During the next number of weeks I may be adding to the list!"
"1463622848000","12926","733113480207798272","False","3693","Some low-life journalist claims that I ""made a pass"" at her 29 years ago. Never happened! Like the @nytimes story which has become a joke!"
"1463613279000","10187","733073344661061632","False","3889","#MakeAmericaGreatAgain #Trump2016\nhttps://t.co/kXhc2j94YF https://t.co/YZAdAndKXv"
"1463593639000","12104","732990965426888705","False","3911","Thank you Louisiana! #Trump2016 https://t.co/u8hhrRRFMp"
"1463593100000","11252","732988705531650048","False","3372","Thank you Arizona! See you soon!\n#MakeAmericaGreatAgain https://t.co/IC3pe5lRAS"
"1463589547000","8843","732973805354819586","False","2782","Why did Clinton supporter @AlisonForKY declare Crooked Hillary winner in KY when AP hasn't even called the race?"
"1463570419000","19019","732893573365010432","False","6713","Bernie Sanders is being treated very badly by the Democrats - the system is rigged against him. Many of his disenfranchised fans are for me!"
"1463545321000","10501","732788306237345794","False","3829","Paul Begala, the dopey @CNN flunky and head of the Pro-Hillary Clinton Super PAC, has knowingly committed fraud in his first ad against me."
"1463544188000","7904","732783552513880064","False","2436","""@ShoneeP: @realDonaldTrump Trump for President! Bernie is a joke, knows nothing - and Hillary is yesterday's and today's nightmare"""
"1463543186000","9652","732779353566760960","False","3290","""@MagicMetalNinja:  The Trump movement will not be stopped. We support Trump because he is a true American looking out for #AmericaFIRST."""
"1463541888000","17977","732773906889736192","False","5145","Congratulations to THE MOVEMENT, we have just won THE GREAT STATE OF OREGON. The vote percentage is even higher than anticipated! Thank you."
"1463541307000","12508","732771469281927169","False","3954","Thank you Oregon! #Trump2016 \n#MakeAmericaGreatAgain https://t.co/hK1yqlp9ca"
"1463539282000","8148","732762977825349632","False","2906","""@LouDobbs: Hillary Just Handed @realDonaldTrump a Huge Gift: Promising to Put Bubba in Charge of the Economy! #MakeAmericaGreatAgain!"
"1463539234000","8313","732762774745559041","False","2847","""@sandrajeanne48: No way I believe Trump at 70% disapproval with women. Went to 3 rallies. At least 1/2 women. MSM LIES @TheFive"""
"1463539087000","7928","732762160842039296","False","2442","Michael Barbaro, the author of the now discredited @nytimes hit piece on me with women, has in past tweeted badly about me. He should resign"
"1463537691000","6075","732756302447968257","False","1741","""@michael_favreau: @JIS3 @realDonaldTrump He will destroy Hillary but why give CNN record breaking ratings CNN can go to hell. Trump 2016"""
"1463536438000","17606","732751047022628865","False","6235","I look so forward to debating Crooked Hillary Clinton! Democrat Primaries are rigged, e-mail investigation is rigged - so time to get it on!"
"1463536172000","10348","732749934903087104","False","3470","I can't believe that @CNN would allow the very nice Jeffrey Lord to be savaged by a panel of seven Trump haters. 7 to 1 - Don't watch CNN!"
"1463535453000","5864","732746916337975296","False","1662","""@COWBOYSFORTRUMP: @ChristiChat @Rockprincess818 @realDonaldTrump That man is a pillar of strength and will be perfect as our next president"
"1463533463000","12835","732738568725094402","False","3166","Well, that is it. Well done Megyn --- and they all lived happily ever after! Now let us all see how ""THE MOVEMENT"" does in Oregon tonight!"
"1463533036000","5089","732736781351849989","False","887","Will go back on for a final question now!"
"1463532995000","4011","732736605954428933","False","722","""@jrector34: @realDonaldTrump Amazing job"""
"1463532966000","5918","732736485661769732","False","1428","""@mai_Ttag:  Great interview! Happy you had a chance to show the other side of you. Never change, never forget you are our messenger!"""
"1463532794000","7244","732735764585406465","False","1994","I like Michael Douglas!"
"1463532522000","4501","732734623285927936","False","940","""@thydanielflores: .@megynkelly @realDonaldTrump Best interview that I have ever seen."
"1463532471000","4154","732734411398119424","False","818","""@CostaKenneth: @megynkelly @realDonaldTrump Great interview Megyn"""
"1463532421000","4528","732734199678050304","False","1121","""@svhlevi: @DiamondandSilk @realJeffreyLord @realDonaldTrump @CNN and we love you Diamond and Silk""  I do also!"
"1463532313000","5112","732733747586469888","False","1138","""@johnjohnlacca: Donald u have done a terrific job so far on the interview. Cannot wait until u r president #MegynKellyPresents"
"1463532227000","4464","732733386041647104","False","1006","""@markgruber1960: @megynkelly @realDonaldTrump That's why he is so successful. He is driven to succeed""  True!"
"1463532207000","3867","732733300763037696","False","796","""@ladytsbrug: Lovely interview, Mr. Trump! @realDonaldTrump"" Thanks."
"1463532149000","4396","732733059955601408","False","969","""@Janik1968: @realDonaldTrump @SpeakerRyan Watched the Megan Kelly special and I must say..it was very well done on both their parts"""
"1463532083000","3929","732732783605469184","False","815","""@KaceyIlliot1669: @realDonaldTrump We actually really do love you!"" Great!"
"1463532066000","4156","732732712268746753","False","899","""@johnkirtley:  @megynkelly @realDonaldTrump #MakeAmericaGreatAgain Thank you for this discourse. Wounds have been healed. Great job!"""
"1463532041000","4110","732732606765240321","False","794","""@jlund04: @megynkelly @realDonaldTrump it was refreshing to see you both in a different light. Well done."""
"1463531833000","4924","732731735897702400","False","1344","""@FrankDallasAgg: @megynkelly @realDonaldTrump Trump is a great man and is FIGHTING for We The People!"""
"1463531740000","4219","732731343503790080","False","928","""@LADYJOANNE: @megynkelly @realDonaldTrump we need Trump more then ever Megyn. Thanks."
"1463531695000","3875","732731153556312064","False","826","""@LADYJOANNE: @megynkelly @realDonaldTrump we need Trump more then ever Megan Please don't lose it for America for us!"""
"1463531620000","5550","732730840162144256","False","1311","""@curtandkaren: Kudos to @megynkelly and @realDonaldTrump for rising above the drama and coming together. Very respectful and classy 👍"""
"1463531559000","4208","732730584695463936","False","855","""@gerriweth: @megynkelly @realDonaldTrump Made me feel good to hear you both so gracious. Great job"""
"1463531530000","4674","732730463735943169","False","1177","""@SandraR67758219: @realDonaldTrump You are a fighter and we LOVE that about you! Don't listen to these people who want you to change!"""
"1463531359000","4287","732729747336269824","False","826","""@longbyfive: @realDonaldTrump great interview with @megynkelly !"" Thanks."
"1463531329000","4806","732729619061821440","False","1317","""@HFFoundation4: @realDonaldTrump One thing we know for sure @BernieSanders supporters will turn to #Trump - absolutely not @HillaryClinton"""
"1463531261000","4462","732729332917997568","False","1178","""@wesleyfelixpsi: @realDonaldTrump speaks from the heart 4 all of America.His intention is for a positive future 4 all. @FoxNews @megynkelly"
"1463531203000","5762","732729090696957954","False","1232","""@manakoa:DonaldTrump, you are fearless! This interview shows you are the Leader we need. @megynkelly is a tough interview! Respect to both"""
"1463530547000","3780","732726338147258370","False","806","""@ragdollive: @megynkelly @realDonaldTrump what's with the soft wimpy questions?!? It's not a therapy session ..!!"" Not really soft at all!"
"1463530491000","3876","732726105837277184","False","793","""@xGodfatherxzx: @realDonaldTrump amazing on Megan Kelly"" Thanks."
"1463530005000","3922","732724066122104832","False","839","""@TrumpTrainRider: .@realDonaldTrump Watching you on Fox with @megynkelly now. Can't wait to hear what you two talked about."""
"1463528987000","5393","732719796077383680","False","1289","I will be live tweeting @megynkelly Show in 10 minutes. Should be interesting. Will be on Fox Network! ENJOY!"
"1463528553000","6641","732717975090909185","False","2055","Wall Street paid for ad is a fraud, just like Crooked Hillary! Their main line had nothing to do with women, and they knew it. Apologize?"
"1463528226000","9739","732716604027502592","False","2905","Do you think Crooked Hillary will finally close the deal? If she can't win Kentucky, she should drop out of race. System rigged!"
"1463519957000","17631","732681922644725760","False","4281","I will be live tweeting my interview with @megynkelly on the Fox Network tonight at 8! Enjoy! https://t.co/nlJssZeIWm"
"1463498741000","10318","732592935980695558","False","2643","I look forward to watching @megynkelly tonight, 8 PM ET. It will be interesting to see how she treats me—I think she will be very fair."
"1463494915000","18198","732576889538260992","False","6773","How can Crooked Hillary put her husband in charge of the economy when he was responsible for NAFTA, the worst economic deal in U.S. history?"
"1463494627000","11636","732575682367258624","False","4202","Crooked Hillary said her husband is going to be in charge of the economy.If so, he should run,not her.Will he bring the ""energizer"" to D.C.?"
"1463493488000","5772","732570904094347265","False","2306","#VoteTrump at clerk's offices &amp; 185 ballot drop boxes in #ORPrimary!\nCloses at 8pm! https://t.co/ESGg1Qu68S\nhttps://t.co/TqcNAWjP5l"
"1463488313000","9710","732549197539446784","False","2951","Crooked Hillary can't close the deal with Bernie Sanders. Will be another bad day for her!"
"1463486290000","30143","732540713678819328","False","11630","Amazing that Crooked Hillary can do a hit ad on me concerning women when her husband was the WORST abuser of woman in U.S. political history"
"1463485920000","9500","732539159659859968","False","3282","Oregon is voting today. Keep the big numbers going - VOTE TRUMP! MAKE AMERICA GREAT AGAIN!"
"1463485582000","9333","732537744195522560","False","2914","Crooked Hillary Clinton put out an ad where I am misquoted on women. Can't believe she would misrepresent the facts! My hit was on China"
"1463485023000","11098","732535400498143232","False","3909","The pathetic new hit ad against me misrepresents the final line. ""You can tell them to go BLANK themselves"" - was about China, NOT WOMEN!"
"1463484549000","17245","732533409285865473","False","6655","Wow, 30,000 e-mails were deleted by Crooked Hillary Clinton. She said they had to do with a wedding reception. Liar! How can she run?"
"1463460038000","8064","732430605548437504","False","2986","""@AprilLaJune: OREGON votes today! Go vote for @realDonaldTrump and kick it BIG TIME! https://t.co/SLYwyM8w1D"""
"1463457765000","7906","732421072037892101","False","2479","What Barbara Res does not say is that she would call my company endlessly, and for years, trying to come back. I said no."
"1463456795000","10292","732417001965137920","False","3176","I gave a woman named Barbara Res a top N.Y. construction job, when that was unheard of, and now she is nasty. So much for a nice thank you!"
"1463447297000","19701","732377163505225728","False","7705","""In politics, and in life, ignorance is not a virtue."" This is a primary reason that President Obama is the worst president in U.S. history!"
"1463436952000","10688","732333772587302912","False","3639","The writer of the now proven false story in the @nytimes, Michael Barbaro, who was interviewed on CBS this morning, was unable to respond."
"1463436859000","11236","732333383024582661","False","3898","Over 50 women were interviewed by the @nytimes yet they only wrote about 6. That’s because there were so many positive statements."
"1463436800000","9620","732333137326444544","False","3085","No wonder the @nytimes is failing—who can believe what they write after the false, malicious &amp; libelous story they did on me."
"1463436773000","9285","732333025325928448","False","2795","The failing @nytimes is greatly embarrassed by the totally dishonest story they did on my relationship with women."
"1463435440000","7611","732327433957953537","False","3137","Rowanne Brewer, the most prominently depicted woman in the failing @nytimes story yesterday joined @foxandfriends. \nhttps://t.co/qkK3LJPoQQ"
"1463422782000","6493","732274340188852224","False","2514","Thank you, Anthony @Scaramucci @WSJ ""The Entrepreneur's Case for Trump""  https://t.co/xm45Ia1GTu"
"1463412302000","13271","732230384071680001","False","4524","With the coming forward today of the woman central to the failing @nytimes hit piece on me, we have exposed the article as a fraud!"
"1463405061000","10500","732200012457906176","False","3263","A political commentator for @cnn, which I no longer watch, said ""Trump showed some weakness in the Repub Primaries."" I set all-time record!"
"1463404358000","11151","732197065820913668","False","3731","Wow, Rowanne Brewer, the most prominently depicted woman in the failing @nytimes story yesterday, was on @foxandfriends saying Times lied"
"1463404166000","10585","732196260636151808","False","3535","The @nytimes is so dishonest. Their hit piece cover story on me yesterday was just blown up by Rowanne Brewer, who said it was a lie!"
"1463396458000","10218","732163930236260352","False","3444","That was an amazing interview on @foxandfriends - I hope the rest of the media picks it up to show how totally dishonest the @nytimes is!"
"1463392852000","21332","732148805118885889","False","7613","Bernie Sanders is being treated very badly by the Dems. The system is rigged against him. He should run as an independent! Run Bernie, run."
"1463365386000","19257","732033604709191680","False","7549","Great new poll- thank you!\n#MakeAmericaGreatAgain #Trump2016 https://t.co/SZyZ8GkF23"
"1463361954000","12598","732019210185003009","False","4790","The @washingtonpost report on potential VP candidates is wrong. Marco Rubio and most others mentioned are NOT under consideration."
"1463347599000","13150","731959001143988229","False","3934","Thank you Georgia! See you soon!\n#Trump2016 https://t.co/8yFd6qA4rD"
"1463340405000","19308","731928825500717057","False","6923","The media is really on a witch-hunt against me. False reporting, and plenty of it - but we will prevail!"
"1463339490000","10952","731924988060651520","False","3643","Why did the failing @nytimes refuse to use any of the names given to them that I was so proud to have helped with their careers. DISHONEST!"
"1463339178000","13183","731923681522397184","False","4013","Wow, I have had so many calls from high ranking people laughing at the stupidity of the failing @nytimes piece. Massive front page for that!"
"1463311934000","17333","731809410578808832","False","6626","Why doesn't the failing @nytimes write the real story on the Clintons and women? The media is TOTALLY dishonest!"
"1463310961000","8821","731805331425218560","False","2791","""@TakingIt_Back:  @nytimes keep shining....the ppl will not let the media dim your light...we no longer believe them! #Trump2016"" Thanks."
"1463310899000","9133","731805070669557761","False","2719","""@tzard000: @realDonaldTrump @nytimes Everyone continues to pile onto Donald, but they can NEVER take away our votes!""  Thank you!"
"1463310797000","13071","731804642368212992","False","4025","Everyone is laughing at the @nytimes for the lame hit piece they did on me and women.I gave them many names of women I helped-refused to use"
"1463310246000","11091","731802331923263488","False","3839","""@DistlerJoyce: @realDonaldTrump @nytimes OHIO WOMEN FOR TRUMP https://t.co/wpxojJnjbb"""
"1463310147000","6261","731801917379219456","False","1878","""@MrTohNey: Leicester &amp; DonaldTrump seem to have the same trajectory, both were written off, but they keep scaling the heights. History?"
"1463310018000","6873","731801374325776384","False","1942","""@QueenCharlotteO: @realDonaldTrump @nytimes I'm a women &amp; I 100% support @realDonaldTrump &amp; I have since the beginning. Thank you!"
"1463309739000","10384","731800205188796419","False","3058","The failing @nytimes wrote yet another hit piece on me. All are impressed with how nicely I have treated women, they found nothing. A joke!"
"1463309371000","6153","731798661580111872","False","1778","Thank you for the nice words this morning @KellyRiddell. Well delivered and totally logical! @CNN   @FoxNews"
"1463277971000","9226","731666958979112960","False","3393","""@stranahan: Sheldon Adelson Pledges $100 Million to Elect Trump President - Breitbart https://t.co/aRXPHAlCLC"""
"1463238966000","20502","731503361774768129","False","6593","Wow, @CNN is really working hard to make me look as bad  as possible. Very unprofessional. Hurting in ratings - bad television!"
"1463238589000","26534","731501778873749505","False","10120","Great new poll- thank you! https://t.co/ytzesbCZas"
"1463187782000","26596","731288678451019776","False","9204","If Crooked Hillary Clinton can't close the deal on Crazy Bernie, how is she going to take on China, Russia, ISIS and all of the others?"
"1463171512000","13939","731220438530052096","False","5677","An incredible honor to receive the endorsement of a person I\nhave such tremendous respect for. Thank you, Sheldon! https://t.co/nW0N3OO4mw"
"1463164819000","13716","731192363809394688","False","5935",".@thehill  Your story about me &amp; the carbon tax is absolutely incorrect—it is just the opposite. I will not support or endorse a carbon tax!"
"1463106772000","19411","730948897435176961","False","4733","Senator Lindsey Graham called me yesterday, very much to my surprise, and we had a very interesting talk about national security, and more!"
"1463080938000","12684","730840541248819203","False","3725","Great meeting with @SenateMajLdr Mitch McConnell and Republican leaders in D.C. #Trump2016 https://t.co/R0NuOrZISX"
"1463076758000","24147","730823012463742976","False","6750","Great day in D.C. with @SpeakerRyan and Republican leadership. Things working out really well! #Trump2016 https://t.co/hfHY9MdAc7"
"1463000822000","13626","730504511291265024","False","4386","If it were up to goofy Elizabeth Warren, we’d have no jobs in America—she doesn’t have a clue."
"1462999880000","12771","730500562022760448","False","4208","In interview I told @AP that my taxes are under routine audit and I would release my tax returns when audit is complete, not after election!"
"1462999311000","21793","730498173492445184","False","7610","Isn’t it funny when a failed Senator like goofy Elizabeth Warren can spend a whole day tweeting about Trump &amp; gets nothing done in Senate?"
"1462998148000","9432","730493295550468096","False","2923","Goofy Elizabeth Warren lied when she says I want to abolish the Federal Minimum Wage. See media—asking for increase!"
"1462997015000","10764","730488544700010496","False","3588","Our Native American Senator, goofy Elizabeth Warren, couldn’t care less about the American worker…does nothing to help!"
